index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
144, 62922821, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2121, -2695, 1277, 65, -121, -24, 38, -121, 15, -8596, -20928, 12108, 1162, 0, 0, 0, 0, 0
145, 62926742, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2134, -2347, 1277, 128, -832, 142, 101, -832, 14, 9552, -4500, 5668, 1162, 0, 0, 0, 0, 0
146, 62930604, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -2058, -2156, 1277, -6, -74, 60, -33, -74, 17, 3880, 7612, -2720, 1162, 0, 0, 0, 0, 0
147, 62934490, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2011, -1841, 1277, 81, -256, -44, 54, -256, 20, 8284, 3424, 3280, 1162, 0, 0, 0, 0, 0
148, 62938389, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2024, -1750, 1277, 7, 682, 114, -20, 682, 23, 168, -3744, 6540, 1162, 0, 0, 0, 0, 0
149, 62942269, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2069, -1412, 1277, 58, 742, -27, 31, 742, 26, 8048, -8144, 18464, 1162, 0, 0, 0, 0, 0
150, 62946209, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -1981, -2251, 1277, -98, 820, -128, -125, 820, 25, -29344, 9668, 25276, 1162, 0, 0, 0, 0, 0
151, 62950091, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -1971, -2121, 1277, -1, 297, 87, -28, 297, 21, 1536, -680, 24300, 1176, 0, 0, 0, 0, 0
152, 62953939, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1912, -2641, 1277, -51, 326, -30, -78, 326, 17, -19192, 5772, 20688, 1176, 0, 0, 0, 0, 0
153, 62957828, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2063, -2522, 1277, 2, -233, 7, -25, -233, 14, 1488, -21236, 10496, 1176, 0, 0, 0, 0, 0
154, 62961727, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2063, -2397, 1277, 78, -579, 107, 51, -579, 12, 2284, -2576, 11072, 1176, 0, 0, 0, 0, 0
155, 62965609, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1962, -2009, 1277, -98, 46, 67, -125, 46, 14, 9972, 11392, 2864, 1176, 0, 0, 0, 0, 0
156, 62969541, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1905, -1795, 1277, 39, -208, -156, 12, -208, 16, 5116, 5064, 6692, 1176, 0, 0, 0, 0, 0
157, 62973393, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1969, -1351, 1277, -57, 859, 156, -84, 859, 15, 11264, -9896, 5140, 1176, 0, 0, 0, 0, 0
158, 62977324, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2025, -1283, 1277, 16, 692, -106, -11, 692, 14, -84, -9228, 21284, 1176, 0, 0, 0, 0, 0
159, 62981161, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1996, -1937, 1277, -118, 800, -32, -145, 800, 12, -23292, 2280, 32036, 1176, 0, 0, 0, 0, 0
160, 62985059, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1999, -1696, 1277, -17, -183, 30, -44, -183, 7, 5996, -2372, 15864, 1176, 0, 0, 0, 0, 0
161, 62988950, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1870, -2009, 1277, -91, -24, 32, -118, -24, 5, -11652, 15024, 11368, 1176, 0, 0, 0, 0, 0
162, 62992840, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1979, -1569, 1277, -4, -616, -63, -31, -616, 3, 12900, -15808, 2092, 1176, 0, 0, 0, 0, 0
163, 62996729, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1945, -1451, 1277, -24, -220, 77, -51, -220, 2, 2504, 2476, 7292, 1176, 0, 0, 0, 0, 0
164, 63000613, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1873, -1145, 1277, -113, 310, -30, -140, 310, 1, 7920, 7868, 15956, 1162, 0, 0, 0, 0, 0
165, 63004512, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1791, -1107, 1277, 13, 192, -97, -14, 192, 0, -204, 8436, 15320, 1162, 0, 0, 0, 0, 0
166, 63008443, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1922, -713, 1277, -91, 394, 95, -118, 394, -3, 10960, -18008, 7748, 1162, 0, 0, 0, 0, 0
167, 63012305, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2018, -975, 1277, 22, 391, -90, -5, 391, -5, -9608, -14280, 29976, 1162, 0, 0, 0, 0, 0
168, 63016175, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2005, -1441, 1277, -157, 415, -54, -184, 415, -7, -16440, 384, 23604, 1162, 0, 0, 0, 0, 0
169, 63020065, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1999, -1268, 1277, -14, -239, -53, -41, -239, -12, 4412, -1176, 12104, 1162, 0, 0, 0, 0, 0
170, 63023955, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1854, -1422, 1277, -112, -149, 8, -139, -149, -17, -5996, 17196, 10780, 1162, 0, 0, 0, 0, 0
171, 63027846, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1956, -957, 1277, -1, -934, -105, -28, -934, -21, 14708, -14972, 1048, 1162, 0, 0, 0, 0, 0
172, 63031746, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1906, -891, 1277, -61, -76, 116, -88, -76, -24, 1252, 4660, 7648, 1162, 0, 0, 0, 0, 0
173, 63035632, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1815, -691, 1277, -125, 334, -76, -152, 334, -25, 5072, 10420, 20432, 1162, 0, 0, 0, 0, 0
174, 63039562, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1703, -801, 1277, -35, 477, -72, -62, 477, -25, -4848, 12692, 18072, 1162, 0, 0, 0, 0, 0
175, 63043405, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1798, -651, 1277, -121, 126, 24, -148, 126, -26, 3824, -13268, 29748, 1162, 0, 0, 0, 0, 0
176, 63047292, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1848, -996, 1277, 1, 124, -81, -26, 124, -28, -11848, -8252, 30668, 1162, 0, 0, 0, 0, 0
177, 63051221, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1889, -1025, 1277, -128, -250, 11, -155, -250, -28, -1580, -6524, 14648, 1176, 0, 0, 0, 0, 0
178, 63055074, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1892, -756, 1277, 20, -390, -8, -7, -390, -29, 8096, -2436, 7532, 1176, 0, 0, 0, 0, 0
179, 63058962, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1765, -755, 1277, -101, -164, 14, -128, -164, -27, -476, 14880, 12236, 1176, 0, 0, 0, 0, 0
180, 63062853, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1885, -677, 1277, 37, -747, -79, 10, -747, -25, 2760, -17316, 17568, 1176, 0, 0, 0, 0, 0
181, 63066735, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1853, -957, 1277, -63, -608, 101, -90, -608, -24, -8808, 2520, 19176, 1176, 0, 0, 0, 0, 0
182, 63070684, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1769, -1179, 1277, -66, -483, -60, -93, -483, -20, -7408, 9240, 24408, 1176, 0, 0, 0, 0, 0
183, 63074576, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1737, -1090, 1277, -10, -415, 12, -37, -415, -17, 2228, 2364, 9420, 1176, 0, 0, 0, 0, 0
184, 63078405, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1820, -643, 1277, 0, -252, 88, -27, -252, -13, 13548, -12356, 14332, 1176, 0, 0, 0, 0, 0
185, 63082295, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1832, -764, 1277, 48, 411, 34, 21, 411, -7, -5064, -3672, 25484, 1176, 0, 0, 0, 0, 0
186, 63086186, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1873, -926, 1277, -26, 322, 46, -53, 322, 0, -6352, -6964, 20908, 1176, 0, 0, 0, 0, 0
187, 63090075, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1858, -772, 1277, 116, 136, 80, 89, 136, 8, 3840, -648, 21496, 1176, 0, 0, 0, 0, 0
188, 63093957, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1784, -997, 1277, -11, 121, 10, -38, 121, 16, -8148, 7664, 28460, 1176, 0, 0, 0, 0, 0
189, 63097848, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1876, -1232, 1277, 100, -555, -82, 73, -555, 21, -7780, -14208, 32767, 1176, 0, 0, 0, 0, 0
190, 63101783, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1889, -1748, 1277, 45, -829, 71, 18, -829, 22, -16632, -3796, 25920, 1141, 0, 0, 0, 0, 0
191, 63105632, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1818, -1785, 1277, 7, -515, 5, -20, -515, 23, -2220, 7116, -1312, 1141, 0, 0, 0, 0, 0
192, 63109517, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1775, -1671, 1277, 122, -402, 82, 95, -402, 24, 2404, 2928, 4452, 1141, 0, 0, 0, 0, 0
193, 63113414, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1838, -1369, 1277, 80, 143, 140, 53, 143, 28, 7800, -10348, 14120, 1141, 0, 0, 0, 0, 0
194, 63117329, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1828, -1428, 1277, 120, 474, 44, 93, 474, 34, -3892, -1368, 17768, 1141, 0, 0, 0, 0, 0
195, 63121178, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1826, -1712, 1277, 15, 381, 20, -12, 381, 40, -11020, -1740, 12320, 1141, 0, 0, 0, 0, 0
196, 63125069, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1852, -1395, 1277, 161, 218, 89, 134, 218, 44, 8132, -6036, 17368, 1141, 0, 0, 0, 0, 0
197, 63128960, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1770, -1574, 1277, 47, 355, -2, 20, 355, 47, -7608, 8416, 28256, 1141, 0, 0, 0, 0, 0
198, 63132891, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1863, -1585, 1277, 146, -259, -21, 119, -259, 48, -1564, -14504, 32767, 1141, 0, 0, 0, 0, 0
199, 63136733, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1847, -1824, 1277, 95, -393, 53, 68, -393, 46, -8732, -344, 1108, 1141, 0, 0, 0, 0, 0
200, 63140631, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1771, -2093, 1277, -10, -311, 5, -37, -311, 43, -10020, 7856, 2200, 1141, 0, 0, 0, 0, 0
201, 63144516, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1718, -2069, 1277, 148, -395, 74, 121, -395, 41, -788, 4112, 3208, 1141, 0, 0, 0, 0, 0
202, 63148416, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1787, -1647, 1277, -5, 233, 132, -32, 233, 41, 11128, -10556, 8864, 1141, 0, 0, 0, 0, 0
203, 63152331, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1788, -1690, 1277, 93, 323, -70, 66, 323, 42, -3440, -2432, 6568, 1162, 0, 0, 0, 0, 0
204, 63156179, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1807, -1619, 1277, -73, 492, 66, -100, 492, 42, -84, -3840, 812, 1162, 0, 0, 0, 0, 0
205, 63160076, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1867, -1347, 1277, 107, 380, 15, 80, 380, 40, 6564, -10088, 14592, 1162, 0, 0, 0, 0, 0
206, 63164006, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1795, -1356, 1277, -65, 440, 37, -92, 440, 39, -2228, 7644, 24512, 1162, 0, 0, 0, 0, 0
207, 63167847, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1911, -868, 1277, 64, -287, -37, 37, -287, 36, 14664, -16984, 8832, 1162, 0, 0, 0, 0, 0
208, 63171748, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1859, -1329, 1277, -30, 295, 46, -57, 295, 33, -16000, 4928, 10032, 1162, 0, 0, 0, 0, 0
209, 63175631, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1783, -1704, 1277, -146, -259, -141, -173, -259, 27, -12980, 8676, 10356, 1162, 0, 0, 0, 0, 0
210, 63179554, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1702, -1921, 1277, -10, 97, 71, -37, 97, 20, -8800, 8588, 9088, 1162, 0, 0, 0, 0, 0
211, 63183414, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1788, -1406, 1277, -113, 96, 18, -140, 96, 14, 14436, -12120, 9512, 1162, 0, 0, 0, 0, 0
212, 63187295, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1783, -1550, 1277, -60, 310, -18, -87, 310, 10, -6432, -928, 1808, 1162, 0, 0, 0, 0, 0
213, 63191177, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1804, -1126, 1277, -205, 321, 57, -232, 321, 8, 11604, -3356, -1436, 1162, 0, 0, 0, 0, 0
214, 63195117, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1873, -1122, 1277, -31, 572, 8, -58, 572, 7, -1760, -10556, 18688, 1162, 0, 0, 0, 0, 0
215, 63198959, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1741, -904, 1277, -174, 57, 8, -201, 57, 7, 5792, 15956, 14088, 1162, 0, 0, 0, 0, 0
216, 63202847, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1847, -632, 1277, -39, -299, -89, -66, -299, 5, 8204, -15180, 9708, 1169, 0, 0, 0, 0, 0
217, 63206746, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1832, -746, 1277, -144, 169, 3, -171, 169, 2, -4504, 800, 7320, 1169, 0, 0, 0, 0, 0
218, 63210630, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1777, -1291, 1277, -223, 15, -225, -250, 15, -4, -18188, 6292, 13624, 1169, 0, 0, 0, 0, 0
219, 63214520, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1690, -1474, 1277, -70, 535, 117, -97, 535, -13, -7864, 9776, 16884, 1169, 0, 0, 0, 0, 0
220, 63218402, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1788, -1399, 1277, -183, 88, -125, -210, 88, -20, 820, -13252, 14988, 1169, 0, 0, 0, 0, 0
221, 63222310, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1744, -1544, 1277, -103, -29, 39, -130, -29, -25, -5984, 4364, 652, 1169, 0, 0, 0, 0, 0
222, 63226231, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1753, -1110, 1277, -175, -393, 12, -202, -393, -28, 12856, -1996, -7420, 1169, 0, 0, 0, 0, 0
223, 63230073, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1758, -1387, 1277, -87, 706, 13, -114, 706, -27, -10920, -2040, 27620, 1169, 0, 0, 0, 0, 0
224, 63233955, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1648, -977, 1277, -160, 392, 19, -187, 392, -25, 11216, 13184, 27592, 1169, 0, 0, 0, 0, 0
225, 63237846, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1756, -1318, 1277, -64, 843, -102, -91, 843, -23, -13012, -15216, 32767, 1169, 0, 0, 0, 0, 0
226, 63241751, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1846, -1584, 1277, -145, 282, -58, -172, 282, -23, -10216, -12540, 32767, 1169, 0, 0, 0, 0, 0
227, 63245629, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1795, -2385, 1277, -176, -635, -134, -203, -635, -26, -26368, 5608, 20916, 1169, 0, 0, 0, 0, 0
228, 63249519, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1760, -2290, 1277, -68, -336, 94, -95, -336, -31, 1108, 3096, 9384, 1169, 0, 0, 0, 0, 0
229, 63253440, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1848, -2208, 1277, -132, -568, -113, -159, -568, -33, 1104, -12404, 7240, 1169, 0, 0, 0, 0, 0
230, 63257336, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1790, -1822, 1277, -100, 41, 76, -127, 41, -33, 10108, 6064, -8636, 1169, 0, 0, 0, 0, 0
231, 63261178, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1845, -1719, 1277, -136, -72, -120, -163, -72, -33, 1588, -8128, 13156, 1169, 0, 0, 0, 0, 0
232, 63265085, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1815, -1878, 1277, -86, 938, 64, -113, 938, -33, -8060, 2336, 29224, 1169, 0, 0, 0, 0, 0
233, 63268956, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1724, -1523, 1277, -114, 527, 77, -141, 527, -29, 8784, 10444, 32767, 1169, 0, 0, 0, 0, 0
234, 63272847, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1801, -1903, 1277, -36, 968, -77, -63, 968, -24, -14952, -11464, 32767, 1169, 0, 0, 0, 0, 0
235, 63276746, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1924, -2019, 1277, -132, -410, -18, -159, -410, -20, -5060, -16888, 32668, 1169, 0, 0, 0, 0, 0
236, 63280629, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1896, -2792, 1277, -137, -559, -77, -164, -559, -19, -25988, 2360, 27920, 1169, 0, 0, 0, 0, 0
237, 63284535, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1903, -2705, 1277, -86, -704, 24, -113, -704, -19, 956, -2456, 14328, 1169, 0, 0, 0, 0, 0
238, 63288453, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -1984, -2677, 1277, -63, -810, -38, -90, -810, -19, -704, -12020, 8784, 1169, 0, 0, 0, 0, 0
239, 63292294, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -1923, -2321, 1277, -58, -123, 89, -85, -123, -17, 8892, 6064, -1444, 1169, 0, 0, 0, 0, 0
240, 63296176, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -1989, -2307, 1277, -82, -98, -77, -109, -98, -14, -1728, -9944, 6124, 1169, 0, 0, 0, 0, 0
241, 63300071, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -1944, -2209, 1277, -51, 518, 103, -78, 518, -11, 148, 4072, 15636, 1127, 0, 0, 0, 0, 0
242, 63303963, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -1859, -1834, 1277, -50, 426, 91, -77, 426, -6, 9220, 9248, 26928, 1127, 0, 0, 0, 0, 0
243, 63307843, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -1865, -2021, 1277, -9, 947, -61, -36, 947, 1, -9072, -2688, 32767, 1127, 0, 0, 0, 0, 0
244, 63311731, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1970, -2096, 1277, -59, 212, 10, -86, 212, 6, -4716, -15056, 32767, 1127, 0, 0, 0, 0, 0
245, 63315628, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1905, -2787, 1277, -55, 277, -41, -82, 277, 8, -24556, 6656, 32767, 1127, 0, 0, 0, 0, 0
246, 63319557, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1909, -3056, 1277, -3, -715, 60, -30, -715, 9, -10432, -2368, 32767, 1127, 0, 0, 0, 0, 0
247, 63323400, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1943, -2734, 1277, 16, -1156, 82, -11, -1156, 11, 8796, -6340, -8848, 1127, 0, 0, 0, 0, 0
248, 63327330, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1925, -2297, 1277, 45, -517, 118, 18, -517, 16, 11964, 128, -13408, 1127, 0, 0, 0, 0, 0
249, 63331182, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1968, -2205, 1277, -32, -387, -70, -59, -387, 22, 1156, -7328, -6672, 1127, 0, 0, 0, 0, 0
250, 63335071, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1945, -1846, 1277, 59, 441, 150, 32, 441, 27, 8692, 592, 1188, 1127, 0, 0, 0, 0, 0
251, 63338963, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1815, -1585, 1277, -3, 529, 71, -30, 529, 33, 5824, 14700, 16504, 1127, 0, 0, 0, 0, 0
252, 63342843, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1793, -1611, 1277, 119, 869, 71, 92, 869, 40, -3592, 376, 28928, 1127, 0, 0, 0, 0, 0
253, 63346744, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1808, -1697, 1277, 17, 437, 121, -10, 437, 47, -4940, -3848, 30184, 1127, 0, 0, 0, 0, 0
254, 63350718, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1748, -2002, 1277, 61, 650, 50, 34, 650, 54, -12348, 5508, 32767, 1162, 0, 0, 0, 0, 0
255, 63354513, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1762, -2046, 1277, -19, -569, 56, -46, -569, 60, -2640, -3564, 11140, 1162, 0, 0, 0, 0, 0
256, 63358414, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1843, -2107, 1277, 108, -834, 77, 81, -834, 64, -2860, -12732, 3664, 1162, 0, 0, 0, 0, 0
257, 63362294, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1819, -1812, 1277, 42, -1177, 57, 15, -1177, 67, 8888, 972, -13104, 1162, 0, 0, 0, 0, 0
258, 63366185, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1894, -1719, 1277, 42, -920, -27, 15, -920, 68, 2404, -11668, -15012, 1162, 0, 0, 0, 0, 0
259, 63370076, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1870, -1147, 1277, 108, -105, 167, 81, -105, 67, 16720, 492, -14904, 1162, 0, 0, 0, 0, 0
260, 63373961, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1796, -1011, 1277, 6, 500, 107, -21, 500, 68, 2556, 7500, 5796, 1162, 0, 0, 0, 0, 0
261, 63377842, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1755, -897, 1277, 132, 884, 94, 105, 884, 72, 1444, 2672, 15996, 1162, 0, 0, 0, 0, 0
262, 63381782, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1783, -1085, 1277, -20, 565, 63, -47, 565, 75, -7656, -5264, 21724, 1162, 0, 0, 0, 0, 0
263, 63385627, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1773, -1449, 1277, 55, 721, 27, 28, 721, 77, -13708, -856, 32767, 1162, 0, 0, 0, 0, 0
264, 63389541, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1730, -1711, 1277, -63, -461, -11, -90, -461, 75, -9216, 3968, 23380, 1162, 0, 0, 0, 0, 0
265, 63393398, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1822, -1834, 1277, 96, -507, 73, 69, -507, 71, -4972, -14056, 17292, 1162, 0, 0, 0, 0, 0
266, 63397289, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1820, -1778, 1277, -28, -1145, 35, -55, -1145, 67, 1492, -1488, 3680, 1162, 0, 0, 0, 0, 0
267, 63401185, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1872, -1756, 1277, 43, -911, -8, 16, -911, 62, 168, -8724, 260, 1134, 0, 0, 0, 0, 0
268, 63405065, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1873, -1288, 1277, -5, -783, 97, -32, -783, 57, 14268, -1996, -13012, 1134, 0, 0, 0, 0, 0
269, 63408956, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1866, -1071, 1277, -33, -54, 8, -60, -54, 53, 5728, -860, -6936, 1134, 0, 0, 0, 0, 0
270, 63412898, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1840, -768, 1277, -1, 504, 0, -28, 504, 49, 7968, 1500, -5336, 1134, 0, 0, 0, 0, 0
271, 63416747, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1859, -1120, 1277, -41, 610, -48, -68, 610, 43, -12840, -4196, 32767, 1134, 0, 0, 0, 0, 0
272, 63420629, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1806, -1397, 1277, -49, 876, -44, -76, 876, 35, -11136, 5240, 32767, 1134, 0, 0, 0, 0, 0
273, 63424512, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1784, -1704, 1277, -87, 221, 0, -114, 221, 25, -11504, 1416, 32767, 1134, 0, 0, 0, 0, 0
274, 63428412, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1828, -1981, 1277, 12, 60, 42, -15, 60, 17, -10644, -7492, 32767, 1134, 0, 0, 0, 0, 0
275, 63432307, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1832, -2065, 1277, -69, -649, -2, -96, -649, 12, -3788, -1904, 25312, 1134, 0, 0, 0, 0, 0
276, 63436180, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1851, -2170, 1277, -29, -565, -77, -56, -565, 7, -4668, -4196, 20768, 1134, 0, 0, 0, 0, 0
277, 63440074, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1892, -1802, 1277, -66, -657, -31, -93, -657, 0, 10500, -6776, 712, 1134, 0, 0, 0, 0, 0
278, 63444005, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1873, -1678, 1277, -60, -387, -76, -87, -387, -7, 2680, 756, -3332, 1134, 0, 0, 0, 0, 0
279, 63447846, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1869, -1775, 1277, -29, 531, -7, -56, 531, -14, -5468, -1208, 18640, 1134, 0, 0, 0, 0, 0
280, 63451778, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1893, -1944, 1277, -56, 618, -93, -83, 618, -21, -8000, -4636, 26420, 1169, 0, 0, 0, 0, 0
281, 63455627, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1840, -2209, 1277, -103, 1125, -83, -130, 1125, -28, -11920, 5460, 32767, 1169, 0, 0, 0, 0, 0
282, 63459516, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1808, -2364, 1277, -86, 368, -62, -113, 368, -36, -7632, 2680, 32767, 1169, 0, 0, 0, 0, 0
283, 63463416, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1831, -2946, 1277, -81, -35, -83, -108, -35, -43, -20932, -4360, 32767, 1169, 0, 0, 0, 0, 0
284, 63467297, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1835, -2812, 1277, -61, -734, -17, -88, -734, -49, 2336, -2028, 20104, 1169, 0, 0, 0, 0, 0
285, 63471179, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1866, -2986, 1277, -30, -178, -109, -57, -178, -54, -8136, -5652, 24256, 1169, 0, 0, 0, 0, 0
286, 63475147, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1889, -2419, 1277, -70, -396, -20, -97, -396, -58, 15708, -4488, 3940, 1169, 0, 0, 0, 0, 0
287, 63478955, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1888, -2261, 1277, -86, -395, -107, -113, -395, -61, 3188, -1432, -4152, 1169, 0, 0, 0, 0, 0
288, 63482846, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1874, -2351, 1277, -34, 502, -2, -61, 502, -63, -5796, 92, 8548, 1169, 0, 0, 0, 0, 0
