index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
167, 9480090, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2663, -44, 31, -32, -1864, 868, 14958, 595, 0, 0, 0, 0, 0
168, 9489909, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2666, -44, 31, -31, -1860, 852, 14968, 595, 0, 0, 0, 0, 0
169, 9499926, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2669, -44, 30, -32, -1874, 838, 14962, 595, 0, 0, 0, 0, 0
170, 9509846, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2672, -44, 31, -32, -1848, 824, 14952, 602, 0, 0, 0, 0, 0
171, 9519834, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2675, -44, 31, -32, -1828, 798, 14976, 602, 0, 0, 0, 0, 0
172, 9529814, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2678, -44, 31, -32, -1810, 790, 14934, 602, 0, 0, 0, 0, 0
173, 9539783, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2681, -44, 30, -32, -1798, 804, 14938, 602, 0, 0, 0, 0, 0
174, 9549763, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2684, -44, 31, -32, -1820, 826, 14954, 602, 0, 0, 0, 0, 0
175, 9559739, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2687, -44, 30, -31, -1812, 842, 14922, 595, 0, 0, 0, 0, 0
176, 9569733, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2690, -44, 30, -31, -1836, 830, 14948, 595, 0, 0, 0, 0, 0
177, 9579702, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2693, -44, 30, -31, -1872, 858, 14922, 595, 0, 0, 0, 0, 0
178, 9589681, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2696, -44, 30, -32, -1876, 868, 14930, 595, 0, 0, 0, 0, 0
179, 9599655, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2699, -44, 30, -32, -1884, 880, 14912, 595, 0, 0, 0, 0, 0
180, 9609635, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -801, 2702, -44, 31, -33, -1898, 870, 14930, 602, 0, 0, 0, 0, 0
181, 9619616, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -801, 2705, -44, 31, -33, -1856, 868, 14964, 602, 0, 0, 0, 0, 0
182, 9629782, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -801, 2708, -44, 31, -33, -1838, 844, 14956, 602, 0, 0, 0, 0, 0
183, 9639572, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -801, 2711, -44, 31, -33, -1808, 810, 14972, 602, 0, 0, 0, 0, 0
184, 9649630, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -801, 2715, -44, 31, -32, -1788, 812, 14948, 602, 0, 0, 0, 0, 0
185, 9659535, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -801, 2718, -44, 31, -32, -1764, 798, 14948, 595, 0, 0, 0, 0, 0
186, 9669675, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2721, -44, 31, -32, -1758, 784, 14954, 595, 0, 0, 0, 0, 0
187, 9679484, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2724, -44, 31, -32, -1768, 786, 14948, 595, 0, 0, 0, 0, 0
188, 9689594, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2727, -44, 31, -32, -1780, 800, 14970, 595, 0, 0, 0, 0, 0
189, 9699445, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2730, -44, 31, -31, -1814, 828, 14972, 595, 0, 0, 0, 0, 0
190, 9709450, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2733, -45, 31, -32, -1832, 842, 14966, 602, 0, 0, 0, 0, 0
191, 9719406, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2736, -44, 31, -32, -1858, 854, 14954, 602, 0, 0, 0, 0, 0
192, 9729379, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2739, -44, 31, -32, -1876, 862, 14946, 602, 0, 0, 0, 0, 0
193, 9739362, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2742, -44, 31, -31, -1876, 880, 14952, 602, 0, 0, 0, 0, 0
194, 9749350, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2745, -44, 31, -32, -1860, 886, 14950, 602, 0, 0, 0, 0, 0
195, 9759328, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2748, -44, 31, -32, -1840, 874, 14962, 595, 0, 0, 0, 0, 0
196, 9769302, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2751, -44, 31, -32, -1820, 884, 14960, 595, 0, 0, 0, 0, 0
197, 9779276, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2754, -44, 31, -32, -1808, 866, 14950, 595, 0, 0, 0, 0, 0
198, 9789263, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2757, -45, 31, -32, -1806, 874, 14952, 595, 0, 0, 0, 0, 0
199, 9799248, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2760, -44, 31, -32, -1800, 858, 14978, 595, 0, 0, 0, 0, 0
200, 9809219, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2763, -44, 31, -32, -1792, 810, 14952, 602, 0, 0, 0, 0, 0
201, 9819196, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2766, -44, 32, -33, -1800, 780, 14944, 602, 0, 0, 0, 0, 0
202, 9829178, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2769, -44, 31, -32, -1820, 792, 14952, 602, 0, 0, 0, 0, 0
203, 9839199, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2772, -44, 30, -32, -1834, 784, 14968, 602, 0, 0, 0, 0, 0
204, 9849137, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2775, -45, 31, -32, -1858, 784, 14948, 602, 0, 0, 0, 0, 0
205, 9859222, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2778, -44, 30, -31, -1872, 778, 14942, 595, 0, 0, 0, 0, 0
206, 9869098, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2781, -44, 31, -31, -1872, 798, 14952, 595, 0, 0, 0, 0, 0
207, 9879230, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -800, 2784, -44, 31, -31, -1882, 808, 14962, 595, 0, 0, 0, 0, 0
208, 9889044, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -800, 2787, -44, 31, -32, -1862, 828, 14962, 595, 0, 0, 0, 0, 0
209, 9899133, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -801, 2790, -44, 31, -32, -1840, 848, 14958, 595, 0, 0, 0, 0, 0
210, 9909011, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -801, 2793, -44, 30, -31, -1836, 862, 14974, 602, 0, 0, 0, 0, 0
211, 9918978, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -801, 2796, -44, 31, -32, -1824, 878, 14956, 602, 0, 0, 0, 0, 0
212, 9928960, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 2798, -44, 31, -31, -1794, 898, 14950, 602, 0, 0, 0, 0, 0
213, 9938940, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 2801, -44, 31, -31, -1774, 896, 14960, 602, 0, 0, 0, 0, 0
214, 9948917, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2804, -45, 31, -31, -1764, 896, 14974, 602, 0, 0, 0, 0, 0
215, 9958897, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2807, -44, 31, -31, -1770, 866, 14988, 595, 0, 0, 0, 0, 0
216, 9968888, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -800, 2810, -44, 31, -31, -1790, 848, 14970, 595, 0, 0, 0, 0, 0
217, 9978856, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2813, -44, 31, -31, -1798, 838, 14978, 595, 0, 0, 0, 0, 0
218, 9988829, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2816, -44, 31, -31, -1808, 836, 14966, 595, 0, 0, 0, 0, 0
219, 9998812, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -142, -799, 2819, -45, 31, -32, -1790, 814, 14970, 595, 0, 0, 0, 0, 0
220, 10008787, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2822, -44, 31, -32, -1816, 806, 14978, 602, 0, 0, 0, 0, 0
221, 10018763, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2825, -44, 31, -32, -1818, 798, 14972, 602, 0, 0, 0, 0, 0
222, 10028749, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2828, -44, 31, -31, -1814, 792, 14968, 602, 0, 0, 0, 0, 0
223, 10038732, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2831, -44, 31, -31, -1804, 796, 14980, 602, 0, 0, 0, 0, 0
224, 10048733, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2834, -44, 31, -31, -1814, 788, 14960, 602, 0, 0, 0, 0, 0
225, 10058680, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2837, -44, 30, -31, -1802, 812, 14998, 595, 0, 0, 0, 0, 0
226, 10068782, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 2840, -44, 30, -31, -1802, 844, 14948, 595, 0, 0, 0, 0, 0
227, 10078650, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 2843, -44, 30, -31, -1824, 844, 14994, 595, 0, 0, 0, 0, 0
228, 10088787, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 2845, -45, 30, -31, -1848, 850, 14970, 595, 0, 0, 0, 0, 0
229, 10098600, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 2848, -44, 30, -31, -1834, 876, 14974, 595, 0, 0, 0, 0, 0
230, 10108650, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2851, -44, 30, -32, -1852, 892, 14966, 602, 0, 0, 0, 0, 0
231, 10118565, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2854, -44, 31, -32, -1862, 876, 14950, 602, 0, 0, 0, 0, 0
232, 10128538, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2857, -44, 30, -32, -1860, 866, 14962, 602, 0, 0, 0, 0, 0
233, 10138512, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2860, -45, 30, -32, -1856, 858, 14968, 602, 0, 0, 0, 0, 0
234, 10148488, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2863, -45, 30, -32, -1856, 864, 14962, 602, 0, 0, 0, 0, 0
235, 10158470, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2866, -45, 30, -32, -1834, 852, 14954, 595, 0, 0, 0, 0, 0
236, 10168458, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2869, -44, 31, -32, -1820, 852, 14936, 595, 0, 0, 0, 0, 0
237, 10178427, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2872, -45, 31, -32, -1806, 842, 14960, 595, 0, 0, 0, 0, 0
238, 10188402, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2875, -45, 30, -32, -1796, 834, 14942, 595, 0, 0, 0, 0, 0
239, 10198369, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2878, -44, 31, -32, -1790, 844, 14932, 595, 0, 0, 0, 0, 0
240, 10208343, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2882, -44, 31, -32, -1792, 852, 14920, 602, 0, 0, 0, 0, 0
241, 10218334, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2885, -44, 31, -32, -1800, 860, 14920, 602, 0, 0, 0, 0, 0
242, 10228313, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2888, -45, 30, -32, -1808, 850, 14956, 602, 0, 0, 0, 0, 0
243, 10238464, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2891, -45, 31, -32, -1800, 842, 14968, 602, 0, 0, 0, 0, 0
244, 10248259, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2894, -45, 30, -32, -1796, 844, 14950, 602, 0, 0, 0, 0, 0
245, 10258285, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2897, -45, 31, -32, -1800, 848, 14950, 595, 0, 0, 0, 0, 0
246, 10268205, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2900, -44, 31, -32, -1824, 858, 14956, 595, 0, 0, 0, 0, 0
247, 10278335, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2903, -44, 31, -32, -1842, 878, 14950, 595, 0, 0, 0, 0, 0
248, 10288176, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2906, -45, 31, -32, -1852, 864, 14944, 595, 0, 0, 0, 0, 0
249, 10298315, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2909, -45, 31, -31, -1860, 848, 14938, 595, 0, 0, 0, 0, 0
250, 10308129, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2912, -44, 31, -32, -1866, 832, 14922, 602, 0, 0, 0, 0, 0
251, 10318159, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2915, -44, 31, -32, -1864, 830, 14914, 602, 0, 0, 0, 0, 0
252, 10328094, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2918, -44, 31, -32, -1838, 830, 14910, 602, 0, 0, 0, 0, 0
253, 10338064, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2921, -44, 30, -33, -1830, 850, 14904, 602, 0, 0, 0, 0, 0
254, 10348040, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2924, -44, 30, -32, -1818, 842, 14926, 602, 0, 0, 0, 0, 0
255, 10358014, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2927, -44, 30, -32, -1800, 832, 14922, 595, 0, 0, 0, 0, 0
256, 10368008, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2930, -44, 31, -32, -1788, 824, 14938, 595, 0, 0, 0, 0, 0
257, 10377994, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2933, -44, 31, -32, -1776, 814, 14950, 595, 0, 0, 0, 0, 0
258, 10387955, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2936, -43, 31, -31, -1780, 814, 14966, 595, 0, 0, 0, 0, 0
259, 10397938, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2939, -44, 31, -31, -1790, 814, 14950, 595, 0, 0, 0, 0, 0
260, 10407930, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2942, -44, 31, -31, -1804, 804, 14950, 602, 0, 0, 0, 0, 0
261, 10417898, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2945, -44, 31, -31, -1822, 828, 14950, 602, 0, 0, 0, 0, 0
262, 10427877, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2947, -44, 31, -31, -1824, 834, 14954, 602, 0, 0, 0, 0, 0
263, 10437859, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2950, -44, 31, -31, -1818, 842, 14970, 602, 0, 0, 0, 0, 0
264, 10447857, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2953, -44, 31, -31, -1826, 844, 14958, 602, 0, 0, 0, 0, 0
265, 10457810, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2956, -44, 31, -31, -1844, 838, 14962, 595, 0, 0, 0, 0, 0
266, 10467869, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2959, -44, 31, -31, -1862, 854, 14960, 595, 0, 0, 0, 0, 0
267, 10477778, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 2962, -44, 31, -31, -1864, 848, 14948, 595, 0, 0, 0, 0, 0
268, 10487899, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2965, -44, 31, -32, -1862, 864, 14944, 595, 0, 0, 0, 0, 0
269, 10497720, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2968, -44, 31, -32, -1872, 862, 14936, 595, 0, 0, 0, 0, 0
270, 10507852, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2971, -44, 31, -32, -1858, 852, 14926, 602, 0, 0, 0, 0, 0
271, 10517693, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2974, -44, 31, -32, -1856, 844, 14936, 602, 0, 0, 0, 0, 0
272, 10527687, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2977, -44, 31, -32, -1838, 840, 14962, 602, 0, 0, 0, 0, 0
273, 10537655, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2980, -45, 31, -32, -1826, 832, 14964, 602, 0, 0, 0, 0, 0
274, 10547634, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2983, -45, 31, -31, -1810, 818, 14934, 602, 0, 0, 0, 0, 0
275, 10557609, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2986, -44, 31, -32, -1808, 824, 14948, 595, 0, 0, 0, 0, 0
276, 10567593, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2989, -45, 31, -32, -1802, 830, 14972, 595, 0, 0, 0, 0, 0
277, 10577562, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 2992, -45, 32, -32, -1812, 816, 14954, 595, 0, 0, 0, 0, 0
278, 10587554, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -800, 2995, -44, 32, -31, -1830, 828, 14946, 595, 0, 0, 0, 0, 0
279, 10597529, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -800, 2998, -45, 31, -31, -1832, 830, 14952, 595, 0, 0, 0, 0, 0
280, 10607502, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -800, 3001, -44, 31, -31, -1814, 832, 14946, 602, 0, 0, 0, 0, 0
281, 10617486, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 3004, -44, 31, -31, -1818, 832, 14952, 602, 0, 0, 0, 0, 0
282, 10627468, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 3007, -44, 31, -31, -1830, 840, 14972, 602, 0, 0, 0, 0, 0
283, 10637442, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 3010, -44, 31, -31, -1804, 838, 14934, 602, 0, 0, 0, 0, 0
284, 10647416, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -144, -799, 3013, -44, 31, -31, -1806, 866, 14938, 602, 0, 0, 0, 0, 0
285, 10657437, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 3015, -44, 31, -31, -1794, 864, 14950, 595, 0, 0, 0, 0, 0
286, 10667371, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 3018, -44, 31, -31, -1820, 860, 14964, 595, 0, 0, 0, 0, 0
287, 10677450, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 3021, -44, 31, -31, -1842, 864, 14974, 595, 0, 0, 0, 0, 0
288, 10687326, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 3024, -44, 31, -32, -1866, 856, 14974, 595, 0, 0, 0, 0, 0
289, 10697469, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 3027, -45, 30, -32, -1862, 850, 14976, 595, 0, 0, 0, 0, 0
290, 10707270, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -799, 3030, -44, 31, -31, -1862, 854, 14936, 602, 0, 0, 0, 0, 0
291, 10717368, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3033, -44, 31, -31, -1848, 836, 14956, 602, 0, 0, 0, 0, 0
292, 10727243, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3036, -44, 31, -31, -1854, 806, 14996, 602, 0, 0, 0, 0, 0
293, 10737215, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3039, -44, 30, -32, -1852, 820, 14962, 602, 0, 0, 0, 0, 0
294, 10747190, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3042, -44, 30, -32, -1844, 822, 14980, 602, 0, 0, 0, 0, 0
295, 10757170, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3045, -44, 30, -31, -1820, 830, 14980, 595, 0, 0, 0, 0, 0
296, 10767143, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3048, -44, 30, -31, -1814, 820, 14988, 595, 0, 0, 0, 0, 0
297, 10777129, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3051, -44, 31, -31, -1804, 818, 14946, 595, 0, 0, 0, 0, 0
298, 10787108, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3054, -44, 30, -32, -1808, 820, 14962, 595, 0, 0, 0, 0, 0
299, 10797081, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3057, -44, 30, -31, -1828, 840, 14948, 595, 0, 0, 0, 0, 0
300, 10807069, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3060, -44, 30, -32, -1820, 846, 14948, 602, 0, 0, 0, 0, 0
301, 10817019, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3063, -44, 30, -32, -1822, 844, 14942, 602, 0, 0, 0, 0, 0
302, 10827019, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3066, -44, 31, -32, -1816, 850, 14964, 602, 0, 0, 0, 0, 0
303, 10836999, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3069, -45, 31, -31, -1810, 858, 14998, 602, 0, 0, 0, 0, 0
304, 10847129, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3072, -45, 31, -32, -1814, 842, 14970, 602, 0, 0, 0, 0, 0
305, 10856966, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3075, -44, 31, -32, -1838, 846, 14962, 595, 0, 0, 0, 0, 0
306, 10866964, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3078, -44, 31, -32, -1844, 850, 14990, 595, 0, 0, 0, 0, 0
307, 10876918, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3081, -44, 31, -32, -1838, 846, 15004, 595, 0, 0, 0, 0, 0
308, 10887010, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3084, -44, 31, -32, -1850, 846, 15010, 595, 0, 0, 0, 0, 0
309, 10896861, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -800, 3087, -45, 30, -32, -1834, 832, 15004, 595, 0, 0, 0, 0, 0
310, 10907017, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3090, -45, 30, -32, -1844, 838, 14978, 602, 0, 0, 0, 0, 0
311, 10916832, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3093, -45, 30, -32, -1846, 850, 14984, 602, 0, 0, 0, 0, 0
312, 10926884, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3096, -44, 31, -32, -1826, 848, 14974, 602, 0, 0, 0, 0, 0
313, 10936790, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3099, -44, 30, -32, -1812, 854, 14972, 602, 0, 0, 0, 0, 0
314, 10946770, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3102, -44, 31, -32, -1814, 842, 14978, 602, 0, 0, 0, 0, 0
315, 10956751, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3105, -44, 31, -32, -1812, 846, 14954, 595, 0, 0, 0, 0, 0
316, 10966728, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3108, -44, 31, -31, -1814, 858, 14968, 595, 0, 0, 0, 0, 0
317, 10976710, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3111, -44, 31, -31, -1848, 864, 14970, 595, 0, 0, 0, 0, 0
318, 10986683, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3114, -44, 31, -32, -1846, 854, 14970, 595, 0, 0, 0, 0, 0
319, 10996663, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3117, -44, 31, -32, -1832, 846, 14954, 595, 0, 0, 0, 0, 0
320, 11006653, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3120, -44, 31, -32, -1838, 862, 14946, 602, 0, 0, 0, 0, 0
321, 11016616, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3123, -44, 31, -32, -1836, 860, 14932, 602, 0, 0, 0, 0, 0
322, 11026595, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3126, -44, 31, -31, -1838, 848, 14938, 602, 0, 0, 0, 0, 0
323, 11036581, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3129, -44, 30, -31, -1824, 842, 14934, 602, 0, 0, 0, 0, 0
324, 11046552, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3132, -45, 31, -32, -1818, 830, 14942, 602, 0, 0, 0, 0, 0
325, 11056586, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3135, -45, 31, -32, -1808, 830, 14954, 595, 0, 0, 0, 0, 0
326, 11066507, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3138, -45, 31, -32, -1812, 816, 15002, 595, 0, 0, 0, 0, 0
327, 11076548, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3141, -44, 31, -32, -1818, 840, 14966, 595, 0, 0, 0, 0, 0
328, 11086462, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3144, -44, 31, -31, -1836, 834, 14960, 595, 0, 0, 0, 0, 0
329, 11096571, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3147, -44, 31, -31, -1832, 846, 14964, 595, 0, 0, 0, 0, 0
330, 11106458, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3149, -44, 31, -31, -1830, 846, 14948, 602, 0, 0, 0, 0, 0
331, 11116570, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3152, -44, 30, -31, -1824, 828, 14976, 602, 0, 0, 0, 0, 0
332, 11126370, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3155, -44, 31, -31, -1826, 834, 14958, 602, 0, 0, 0, 0, 0
333, 11136417, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -143, -801, 3158, -44, 30, -32, -1804, 850, 14932, 602, 0, 0, 0, 0, 0
